"","county_fips","total_candidatevotes","totalvotes","Vote_Trump_county"
"2713",48357,2812,3156,0.891001267427123
"2714",48359,917,1009,0.908820614469772
"2715",48361,29186,35994,0.810857365116408
"2716",48363,10179,12489,0.815037232764833
"2717",48365,9326,11451,0.814426687625535
"2718",48367,62045,76128,0.815008932324506
"2719",48369,2135,2650,0.805660377358491
"2720",48371,3215,4668,0.688731790916881
"2721",48373,18573,24186,0.767923592160754
"2722",48375,22820,33337,0.684524702282749
"2723",48377,721,2217,0.325214253495715
"2724",48379,5155,6053,0.851643812985297
"2725",48381,50796,64674,0.785416086835513
"2726",48383,942,1124,0.838078291814947
"2727",48385,1643,1982,0.828960645812311
"2728",48387,4517,5806,0.777988287977954
"2729",48389,2254,3689,0.61100569259962
"2730",48391,2210,3366,0.656565656565657
"2731",48393,529,550,0.961818181818182
"2732",48395,5646,8099,0.697123101617484
"2733",48397,36726,53891,0.68148670464456
"2734",48399,3807,4409,0.863461102290769
"2735",48401,16534,21377,0.773448098423539
"2736",48403,4784,5491,0.871243853578583
"2737",48405,3007,4002,0.751374312843578
"2738",48407,10161,12640,0.803876582278481
"2739",48409,16516,25891,0.637905063535592
"2740",48411,2308,2602,0.887009992313605
"2741",48413,940,1159,0.811044003451251
"2742",48415,4983,5870,0.848892674616695
"2743",48417,1484,1628,0.911547911547912
"2744",48419,7975,10087,0.79062159214831
"2745",48421,886,992,0.893145161290323
"2746",48423,69080,100089,0.69018573469612
"2747",48425,4105,4947,0.829795835860117
"2748",48427,8247,17525,0.47058487874465
"2749",48429,3385,3800,0.890789473684211
"2750",48431,584,639,0.913928012519562
"2751",48433,615,736,0.835597826086957
"2752",48435,1222,1557,0.784842646114322
"2753",48437,1845,2355,0.78343949044586
"2754",48439,409741,834697,0.490885914289856
"2755",48441,39547,55135,0.71727577763671
"2756",48443,334,458,0.729257641921397
"2757",48445,2812,3612,0.778516057585825
"2758",48447,806,894,0.901565995525727
"2759",48449,7570,10541,0.718148183284318
"2760",48451,32313,45210,0.714731254147313
"2761",48453,161337,608575,0.265106190691369
"2762",48455,5579,6938,0.804122225425195
"2763",48457,8194,9660,0.84824016563147
"2764",48459,15809,18892,0.836809231420707
"2765",48461,1178,1368,0.861111111111111
"2766",48463,6174,10344,0.596867749419954
"2767",48465,8284,15280,0.542146596858639
"2768",48467,22270,26029,0.855584156133543
"2769",48469,23358,34188,0.683222183222183
"2770",48471,15375,23612,0.651151956632221
"2771",48473,14260,22734,0.627254332717516
"2772",48475,3241,4060,0.798275862068966
"2773",48477,12959,17427,0.743616227692661
"2774",48479,25898,68397,0.378642338114245
"2775",48481,11926,16761,0.711532724777758
"2776",48483,2159,2337,0.923833975181857
"2777",48485,32069,46040,0.696546481320591
"2778",48487,3524,4524,0.7789566755084
"2779",48489,2441,5549,0.43989908091548
"2780",48491,139729,289555,0.48256462502806
"2781",48493,18463,25013,0.73813616919202
"2782",48495,1753,2126,0.824553151458137
"2783",48497,27032,32365,0.835223234976054
"2784",48499,19049,22779,0.836252688880109
"2785",48501,2174,2631,0.826301786393006
"2786",48503,7110,8239,0.86296880689404
"2787",48505,2033,3874,0.524780588538978
"2788",48507,1490,4379,0.340260333409454
"2789",49001,2695,3100,0.869354838709677
"2790",49003,21548,27023,0.797394811826962
"2791",49005,38032,58358,0.651701566194866
"2792",49007,6693,9369,0.714377201408902
"2793",49009,496,619,0.801292407108239
"2794",49011,104135,169814,0.613229769041422
"2795",49013,7512,8561,0.877467585562434
"2796",49015,4207,4898,0.858922008983258
"2797",49017,2158,2732,0.789897510980966
"2798",49019,2248,5185,0.433558341369335
"2799",49021,18989,25104,0.756413320586361
"2800",49023,5087,5865,0.867348678601875
"2801",49025,2998,4180,0.717224880382775
"2802",49027,5404,6190,0.873021001615509
"2803",49029,5181,6606,0.784287011807448
"2804",49031,773,871,0.887485648679678
"2805",49033,1157,1369,0.845142439737034
"2806",49035,230174,546581,0.421115991957276
"2807",49037,3535,6877,0.514032281518104
"2808",49039,10459,12625,0.828435643564356
"2809",49041,9052,10362,0.873576529627485
"2810",49043,10252,26086,0.393007743617266
"2811",49045,21014,31506,0.666984066527011
"2812",49047,13261,15303,0.866562112004182
"2813",49049,192812,284286,0.678232484188458
"2814",49051,10795,17790,0.606801573917931
"2815",49053,67294,91070,0.738926100801581
"2816",49055,1229,1621,0.75817396668723
"2817",49057,65949,111403,0.591985853163739
"2818",50001,6567,22611,0.290433859625846
"2819",50003,6724,19357,0.347367877253707
"2820",50005,5924,15158,0.390816730439372
"2821",50007,20104,96755,0.207782543537802
"2822",50009,2164,4237,0.510738730233656
"2823",50011,11274,26072,0.432417919607241
"2824",50013,2194,5782,0.379453476305777
"2825",50015,4171,15679,0.266024618917023
"2826",50017,5782,14876,0.388679752621672
"2827",50019,7086,15442,0.458878383629064
"2828",50021,14625,34772,0.420597032094789
"2829",50023,8707,35325,0.246482661004954
"2830",50025,7251,28452,0.25485027414593
"2831",50027,10135,36308,0.279139583562851
"2832",51001,9172,16962,0.540738120504657
"2833",51003,20804,64657,0.321759438266545
"2834",51005,5859,8203,0.714250883822992
"2835",51007,5390,7894,0.682797061059032
"2836",51009,11041,17005,0.649279623640106
"2837",51011,6702,9268,0.723133362106172
"2838",51013,22318,130739,0.170706522154828
"2839",51015,30714,42278,0.726477127584086
"2840",51017,1834,2501,0.733306677329068
"2841",51019,35600,48669,0.731471778750334
"2842",51021,2903,3479,0.834435182523714
"2843",51023,15099,21123,0.714813236756143
"2844",51025,3357,7948,0.422370407649723
"2845",51027,8311,9957,0.834689163402631
"2846",51029,4544,8129,0.558986345183909
"2847",51031,21245,29901,0.710511354135313
"2848",51033,8336,16288,0.511787819253438
"2849",51035,12659,15657,0.808520150731302
"2850",51036,1761,4441,0.39653231254222
"2851",51037,3815,6191,0.616217089323211
"2852",51041,93326,203955,0.457581329214778
"2853",51043,5192,9337,0.556067259290993
"2854",51045,2536,3170,0.8
"2855",51047,16012,27116,0.590500073757191
"2856",51049,3019,5313,0.568228872576699
"2857",51051,5748,7307,0.786642945121117
"2858",51053,8695,15092,0.576133050622847
"2859",51057,3075,6178,0.497733894464228
"2860",51059,168401,601243,0.280088084185595
"2861",51061,25106,43671,0.574889514780976
"2862",51063,6225,9412,0.661389715257119
"2863",51065,8155,15846,0.514640918843872
"2864",51067,20895,29704,0.703440614058713
"2865",51069,30558,48718,0.627242497639476
"2866",51071,6876,9178,0.749182828502942
"2867",51073,14875,22284,0.66751929635613
"2868",51075,9966,16952,0.587895233600755
"2869",51077,6529,8131,0.802976263682204
"2870",51079,6866,11313,0.606912401661805
"2871",51081,1914,4574,0.418452120682116
"2872",51083,10418,18248,0.570911880754055
"2873",51085,44318,70988,0.624302699047726
"2874",51087,63440,183299,0.346101178948058
"2875",51089,16725,26105,0.640681861712316
"2876",51091,1092,1533,0.712328767123288
"2877",51093,13707,23456,0.584370736698499
"2878",51095,23153,49639,0.466427607324886
"2879",51097,2450,4115,0.595382746051033
"2880",51099,8446,14227,0.593659942363112
"2881",51101,7320,10737,0.681754680078234
"2882",51103,3697,7152,0.516918344519016
"2883",51105,8365,9947,0.840957072484166
"2884",51107,82088,224976,0.364874475499609
"2885",51109,13294,21916,0.60658879357547
"2886",51111,3537,6002,0.589303565478174
"2887",51113,5300,8133,0.651666051887372
"2888",51115,3901,5829,0.66924000686224
"2889",51117,9266,16207,0.571728265564262
"2890",51119,4196,6785,0.618422991893884
"2891",51121,20629,45037,0.4580456069454
"2892",51125,4812,9318,0.516419832582099
"2893",51127,9631,14471,0.665537972496718
"2894",51131,2955,6732,0.438948306595365
"2895",51133,4485,7815,0.573896353166987
"2896",51135,4027,7078,0.568946029951964
"2897",51137,12426,20754,0.598727956056664
"2898",51139,9345,12514,0.746763624740291
"2899",51141,7485,9535,0.785002621919245
"2900",51143,23751,34227,0.693925848014725
"2901",51145,14055,19733,0.712258653017787
"2902",51147,4434,9575,0.463080939947781
"2903",51149,10103,17439,0.579333677389759
"2904",51153,81222,228267,0.3558201579729
"2905",51155,12127,17386,0.697515242148855
"2906",51157,2812,4979,0.564772042578831
"2907",51159,2547,4102,0.62091662603608
"2908",51161,34268,57226,0.598818718764198
"2909",51163,8088,12377,0.653470146238992
"2910",51165,30349,43821,0.692567490472604
"2911",51167,10879,13386,0.812714776632302
"2912",51169,9063,10869,0.833839359646702
"2913",51171,16463,23684,0.69511062320554
"2914",51173,10963,14136,0.775537634408602
"2915",51175,5730,9786,0.585530349478847
"2916",51177,39411,75317,0.523268319237357
"2917",51179,37636,79629,0.472641876703211
"2918",51181,2025,4471,0.452918810109595
"2919",51183,2219,5088,0.436124213836478
"2920",51185,16731,20152,0.830240174672489
"2921",51187,14069,21147,0.665295313756088
"2922",51191,21679,28693,0.755550134179068
"2923",51193,5318,9948,0.534579815038199
"2924",51195,13366,16615,0.804453806801083
"2925",51197,11733,15073,0.778411729582698
"2926",51199,20241,38791,0.521796292954551
"2927",51510,14544,82521,0.176246046460901
"2928",51520,5347,7814,0.684284617353468
"2929",51530,1863,2776,0.671109510086455
"2930",51540,3094,24213,0.127782596126048
"2931",51550,58180,127246,0.457224588592176
"2932",51570,6007,9160,0.655786026200873
"2933",51580,1580,2603,0.606991932385709
"2934",51590,7428,19456,0.381784539473684
"2935",51595,754,2384,0.316275167785235
"2936",51600,4007,13487,0.297100911989323
"2937",51610,1490,8819,0.168953396076653
"2938",51620,1487,4064,0.365895669291339
"2939",51630,4037,12877,0.313504698299293
"2940",51640,1838,2639,0.696475937855248
"2941",51650,18430,65957,0.279424473520627
"2942",51660,5591,17093,0.327092962031241
"2943",51670,4020,9628,0.417532197756543
"2944",51678,906,2764,0.327785817655572
"2945",51680,17097,36364,0.470162798372016
"2946",51683,6256,16978,0.36847685239722
"2947",51685,1979,6088,0.325065703022339
"2948",51690,2165,6024,0.359395750332005
"2949",51700,26377,81270,0.324560108281039
"2950",51710,23443,89988,0.260512512779482
"2951",51720,1109,1601,0.692692067457839
"2952",51730,1584,14133,0.112078115049883
"2953",51735,5605,7857,0.713376606847397
"2954",51740,12755,44601,0.285980134974552
"2955",51750,2786,6320,0.440822784810127
"2956",51760,16603,111181,0.149333069499285
"2957",51770,15607,43323,0.360247443621171
"2958",51775,7683,13051,0.588690521799096
"2959",51790,5695,12992,0.438346674876847
"2960",51800,20082,49642,0.404536481205431
"2961",51810,105087,227717,0.461480697532464
"2962",51820,5507,10717,0.513856489689279
"2963",51830,1963,6890,0.284905660377358
"2964",51840,5221,12113,0.431024519111698
"2965",53001,3907,5862,0.666496076424429
"2966",53003,7319,11951,0.612417370931303
"2967",53005,60365,103033,0.58588025195811
"2968",53007,22746,43306,0.52523899690574
"2969",53009,23062,49264,0.46813088665151
"2970",53011,126303,275403,0.458611561965556
"2971",53013,1754,2495,0.703006012024048
"2972",53015,34424,60280,0.571068347710683
"2973",53017,12955,21308,0.607987610287216
"2974",53019,2771,4367,0.634531715136249
"2975",53021,18039,32404,0.556690532033082
"2976",53023,1069,1489,0.717931497649429
"2977",53025,24764,37680,0.657218683651805
"2978",53027,19877,38441,0.517078119715928
"2979",53029,22746,53925,0.421808066759388
"2980",53031,6931,24792,0.279565989028719
"2981",53033,269167,1210507,0.222358895900643
"2982",53035,61563,158672,0.387989059191288
"2983",53037,14105,26364,0.535009861932939
"2984",53039,7237,13560,0.533702064896755
"2985",53041,29391,45309,0.648679070383368
"2986",53043,5150,7033,0.732262192520973
"2987",53045,18710,37303,0.501568238479479
"2988",53047,11840,21282,0.556338689972747
"2989",53049,6953,14064,0.494382821387941
"2990",53051,5728,8553,0.669706535718461
"2991",53053,197730,464081,0.4260678631532
"2992",53055,3057,13197,0.231643555353489
"2993",53057,32762,73423,0.446208953597647
"2994",53059,3885,7312,0.531318380743983
"2995",53061,166428,438796,0.379283311607216
"2996",53063,148576,295430,0.502914395965203
"2997",53065,19808,28430,0.696728807597608
"2998",53067,65277,168134,0.388243900698253
"2999",53069,1741,2981,0.584032203958403
"3000",53071,16400,31261,0.524615335401938
"3001",53073,50489,138620,0.364225941422594
"3002",53075,9067,21126,0.429186784057559
"3003",53077,50555,96193,0.525557992785338
"3004",54001,5116,6677,0.766212370825221
"3005",54003,33279,51535,0.645755311923935
"3006",54005,6816,9012,0.756324900133156
"3007",54007,4120,5664,0.727401129943503
"3008",54009,7545,10656,0.708051801801802
"3009",54011,21721,37360,0.58139721627409
"3010",54013,2364,2971,0.795691686300909
"3011",54015,2679,3365,0.796136701337296
"3012",54017,2619,3101,0.844566268945501
"3013",54019,11580,16862,0.68675127505634
"3014",54021,2012,2662,0.755822689706987
"3015",54023,4871,5509,0.884189508077691
"3016",54025,10925,15850,0.689274447949527
"3017",54027,8033,10086,0.796450525480865
"3018",54029,9806,13800,0.710579710144927
"3019",54031,4859,6331,0.767493287000474
"3020",54033,20683,30465,0.678910224848186
"3021",54035,10093,13508,0.747186852235712
"3022",54037,15033,27703,0.54264881059813
"3023",54039,46398,82244,0.564150576333836
"3024",54041,5782,7457,0.77537883867507
"3025",54043,6012,7830,0.767816091954023
"3026",54045,10534,13026,0.808690311684324
"3027",54047,5148,6527,0.788723762831316
"3028",54049,16300,25794,0.631929906179732
"3029",54051,10435,14080,0.741122159090909
"3030",54053,8491,11203,0.75792198518254
"3031",54055,19237,25134,0.765377576191613
"3032",54057,10040,12872,0.779987569919204
"3033",54059,8544,10022,0.85252444621832
"3034",54061,20803,42072,0.494461874881156
"3035",54063,5068,6490,0.780893682588598
"3036",54065,6537,8695,0.751811385853939
"3037",54067,8279,10630,0.778833490122295
"3038",54069,12354,19898,0.620866418735551
"3039",54071,2782,3659,0.760317026509975
"3040",54073,2742,3491,0.785448295617302
"3041",54075,2895,4008,0.722305389221557
"3042",54077,11190,14572,0.767911062311282
"3043",54079,20034,28501,0.70292270446651
"3044",54081,24673,33106,0.745272760224733
"3045",54083,8673,12200,0.710901639344262
"3046",54085,3649,4283,0.851972916180248
"3047",54087,4213,5763,0.731042859621725
"3048",54089,4074,5585,0.729453894359893
"3049",54091,5477,7383,0.741839360693485
"3050",54093,2841,3844,0.739073881373569
"3051",54095,3226,3922,0.822539520652728
"3052",54097,7771,10221,0.760297426866256
"3053",54099,12585,16947,0.742609311382546
"3054",54101,2759,3402,0.810993533215755
"3055",54103,4993,6667,0.748912554372281
"3056",54105,2134,2653,0.804372408594044
"3057",54107,27202,38762,0.701769774521439
"3058",54109,7353,8592,0.855796089385475
"3059",55001,7362,11818,0.622948045354544
"3060",55003,3841,8757,0.438620532145712
"3061",55005,15803,25346,0.62349088613588
"3062",55007,4617,10880,0.424356617647059
"3063",55009,75871,144017,0.526819750446128
"3064",55011,4834,7816,0.618474923234391
"3065",55013,6462,10141,0.637215264766788
"3066",55015,18156,30774,0.589978553324235
"3067",55017,21317,35938,0.593160442985141
"3068",55019,10002,14898,0.671365283930729
"3069",55021,16927,33869,0.499778558563878
"3070",55023,4620,8695,0.531339850488787
"3071",55025,78800,344791,0.228544248544771
"3072",55027,31355,48436,0.647349079197291
"3073",55029,9752,20117,0.484764129840433
"3074",55031,10923,24677,0.442638894517162
"3075",55033,13173,23524,0.559981295698011
"3076",55035,25341,58275,0.434851994851995
"3077",55037,2133,2940,0.725510204081633
"3078",55039,35754,57251,0.624513108941328
"3079",55041,3285,5053,0.650108846229962
"3080",55043,14142,25608,0.552249297094658
"3081",55045,10169,21406,0.475053723255162
"3082",55047,7168,10671,0.671727110861213
"3083",55049,5909,13992,0.422312750142939
"3084",55051,2438,4010,0.607980049875312
"3085",55053,5791,10184,0.56863707776905
"3086",55055,27208,47979,0.567081431459597
"3087",55057,8749,13709,0.638193887227369
"3088",55059,44972,88738,0.506795284996281
"3089",55061,7927,12095,0.655394791236048
"3090",55063,28684,67884,0.422544340345295
"3091",55065,4821,8555,0.563530099357101
"3092",55067,7330,11165,0.656515897895208
"3093",55069,10017,16497,0.607201309328969
"3094",55071,27218,44829,0.607151620602735
"3095",55073,44624,76751,0.581412620031009
"3096",55075,15304,22979,0.665999390748074
"3097",55077,5719,9065,0.630888030888031
"3098",55078,278,1590,0.174842767295597
"3099",55079,134357,458971,0.292735270855893
"3100",55081,13775,22611,0.609216752907877
"3101",55083,16226,23215,0.698944647856989
"3102",55085,13671,24159,0.56587607102943
"3103",55087,58385,108022,0.540491751680213
"3104",55089,33912,61486,0.551540188010279
"3105",55091,2584,4144,0.623552123552124
"3106",55093,12815,23317,0.549599005017798
"3107",55095,16611,26371,0.629896477190854
"3108",55097,19299,40603,0.475309706179346
"3109",55099,5394,8546,0.631172478352446
"3110",55101,54479,106451,0.511775370827893
"3111",55103,4871,9014,0.540381628577768
"3112",55105,37138,85360,0.435074976569822
"3113",55107,5257,7886,0.666624397666751
"3114",55109,32199,56707,0.567813497451814
"3115",55111,17493,36203,0.483192000662929
"3116",55113,5909,10510,0.562226450999049
"3117",55115,15173,22615,0.670926376298917
"3118",55117,37609,66011,0.569738376937177
"3119",55119,7657,10686,0.71654501216545
"3120",55121,8833,15380,0.574317295188557
"3121",55123,8218,15923,0.516108773472336
"3122",55125,9261,15369,0.602576615264493
"3123",55127,33851,57600,0.587690972222222
"3124",55129,6334,10378,0.610329543264598
"3125",55131,60237,88070,0.683967298739639
"3126",55133,159649,267996,0.595714115136047
"3127",55135,18952,29130,0.650600755235153
"3128",55137,9016,13568,0.664504716981132
"3129",55139,47796,94032,0.50829504849413
"3130",55141,24308,41298,0.588599932200107
"3131",56001,8579,18744,0.457693128467776
"3132",56003,4806,5784,0.83091286307054
"3133",56005,16975,19735,0.860146947048391
"3134",56007,5014,6706,0.747688637041455
"3135",56009,5917,7010,0.844079885877318
"3136",56011,3651,4143,0.88124547429399
"3137",56013,12007,18234,0.658495119008446
"3138",56015,4878,6272,0.777742346938776
"3139",56017,1999,2588,0.77241112828439
"3140",56019,3881,4952,0.783723747980614
"3141",56021,27891,45237,0.61655282180516
"3142",56023,8643,10525,0.821187648456057
"3143",56025,25271,35391,0.714051595038287
"3144",56027,1118,1322,0.845688350983359
"3145",56029,12813,16815,0.76199821587868
"3146",56031,3898,4963,0.785412049163812
"3147",56033,11843,16546,0.715762117732382
"3148",56035,3957,5000,0.7914
"3149",56037,12229,16698,0.732363157264343
"3150",56039,4341,14787,0.293568675187665
"3151",56041,7496,9459,0.792472777249181
"3152",56043,3245,4032,0.804811507936508
"3153",56045,3107,3560,0.872752808988764
"3154",2938000,26393,136645,0.193150133557759
"3155",NA,85,1374,0.061863173216885
